,cleave,0,1,2,3,4,5,6,7
3918,-1,4,1,12,16,6,1,18,9
3919,-1,4,1,13,10,1,1,6,8
3920,-1,4,1,16,3,6,8,11,18
3921,-1,4,1,16,10,4,6,3,16
3922,-1,4,1,16,10,4,16,1,9
3923,-1,4,1,17,3,12,14,1,8
3924,-1,4,1,17,6,6,9,20,18
3925,-1,4,1,18,1,1,11,16,9
3926,-1,4,1,18,14,12,11,18,16
3927,-1,4,2,1,3,3,15,1,3
3928,-1,4,2,5,3,4,8,17,20
3929,-1,4,2,12,10,12,4,10,18
3930,-1,4,3,1,1,4,10,18,1
3931,-1,4,3,1,18,1,1,11,1
3932,-1,4,3,1,18,1,1,11,16
3933,1,4,3,1,20,7,4,7,14
3934,1,4,3,3,4,18,4,17,1
3935,-1,4,3,3,18,6,17,6,1
3936,1,4,3,4,10,19,1,16,5
3937,-1,4,3,6,13,13,4,10,10
3938,-1,4,3,6,14,4,20,1,14
3939,-1,4,3,7,10,1,19,16,9
3940,-1,4,3,8,8,3,17,6,9
3941,-1,4,3,8,8,14,6,5,15
3942,-1,4,3,9,4,12,20,9,9
3943,-1,4,3,9,6,12,14,18,20
3944,-1,4,3,9,8,12,1,10,8
3945,-1,4,3,11,4,3,10,18,7
3946,-1,4,3,12,1,3,17,10,1
3947,-1,4,3,12,4,9,3,10,18
3948,-1,4,3,13,1,6,7,14,4
3949,-1,4,3,13,16,17,18,10,15
3950,-1,4,3,16,4,5,17,10,1
3951,-1,4,3,16,16,6,12,18,18
3952,1,4,3,17,5,8,1,3,10
3953,-1,4,3,17,12,10,2,1,8
3954,-1,4,3,18,13,2,6,12,8
3955,-1,4,3,18,14,13,7,3,10
3956,-1,4,4,1,4,4,9,1,13
3958,-1,4,4,1,8,15,13,20,18
3959,-1,4,4,1,10,7,20,10,17
3960,-1,4,4,1,18,1,1,11,16
3961,-1,4,4,3,1,1,4,10,18
3962,1,4,4,3,10,18,18,19,18
3963,-1,4,4,3,16,3,4,4,4
3964,1,4,4,4,1,8,14,10,3
3965,1,4,4,4,3,10,1,4,8
3966,-1,4,4,4,3,16,3,4,4
3967,-1,4,4,4,4,3,16,3,4
3968,1,4,4,4,10,10,18,8,5
3969,-1,4,4,4,14,1,5,9,15
3970,-1,4,4,6,4,17,4,1,12
3971,-1,4,4,6,10,17,10,12,10
3972,-1,4,4,7,10,17,18,3,1
3973,1,4,4,8,1,18,14,5,18
3974,1,4,4,8,4,8,18,10,1
3975,-1,4,4,9,1,13,18,9,9
3976,-1,4,4,9,10,14,1,16,18
3977,-1,4,4,10,1,1,1,4,15
3978,-1,4,4,10,12,14,10,10,9
3979,-1,4,4,11,3,10,1,8,4
3980,-1,4,4,11,6,7,2,3,16
3981,1,4,4,12,5,1,18,4,1
3982,-1,4,4,12,10,3,2,13,4
3983,-1,4,4,12,10,11,3,1,14
3984,-1,4,4,14,14,11,7,10,12
3985,-1,4,4,14,17,18,3,6,15
3986,-1,4,4,16,4,14,1,17,4
3987,-1,4,4,16,14,18,1,6,17
3988,-1,4,4,16,20,4,18,5,9
3989,1,4,4,18,3,4,4,6,9
3990,1,4,4,18,3,5,1,6,19
3991,-1,4,4,18,6,18,4,7,10
3992,1,4,4,18,10,1,18,10,6
3993,-1,4,4,20,8,14,14,10,2
3994,-1,4,5,1,8,14,13,12,17
3995,1,4,5,1,10,1,8,18,4
3996,-1,4,5,1,17,7,4,3,1
3997,-1,4,5,1,17,7,4,4,1
3998,1,4,5,3,1,18,18,18,6
3999,-1,4,5,10,17,13,18,4,4
4000,-1,4,5,13,19,6,13,9,13
4001,-1,4,5,14,17,12,10,18,13
4002,-1,4,5,16,8,17,20,9,13
4003,-1,4,5,18,3,8,8,12,1
4004,-1,4,5,18,17,7,4,3,1
4005,1,4,6,1,4,10,18,3,16
4006,-1,4,6,1,12,1,20,7,2
4007,1,4,6,3,10,8,4,7,5
4008,1,4,6,3,11,8,18,2,1
4009,1,4,6,3,20,18,10,5,7
4010,-1,4,6,4,4,17,5,4,1
4011,-1,4,6,4,13,6,12,9,18
4012,-1,4,6,4,17,4,1,12,12
4013,-1,4,6,4,18,8,16,10,6
4014,-1,4,6,6,18,3,18,6,3
4015,-1,4,6,7,10,6,18,17,9
4016,-1,4,6,8,5,17,6,16,1
4017,-1,4,6,8,8,7,3,17,4
4018,-1,4,6,10,6,18,8,1,2
4019,-1,4,6,10,17,10,12,10,4
4020,-1,4,6,12,3,10,20,7,4
4021,-1,4,6,12,4,14,5,8,12
4022,-1,4,6,14,1,13,18,9,9
4023,-1,4,6,17,10,10,9,13,12
4024,-1,4,6,18,1,7,8,8,3
4025,-1,4,7,1,7,14,18,18,18
4026,-1,4,7,2,16,16,8,18,11
4027,-1,4,7,4,10,12,10,1,15
4028,-1,4,7,5,16,14,5,6,17
4029,-1,4,7,6,3,16,16,18,13
4030,-1,4,7,6,8,3,13,17,6
4031,-1,4,7,6,8,14,13,3,6
4032,-1,4,7,10,9,12,13,18,8
4033,-1,4,7,10,17,18,3,1,15
4034,-1,4,7,13,3,9,5,10,9
4035,-1,4,7,14,1,12,10,10,15
4036,-1,4,7,16,10,18,8,3,17
4037,-1,4,7,16,11,3,17,10,10
4038,-1,4,7,16,18,12,20,9,13
4039,-1,4,7,18,1,1,1,4,10
4040,-1,4,8,3,6,12,9,18,17
4041,-1,4,8,3,10,14,9,11,13
4042,-1,4,8,4,6,1,6,1,1
4043,-1,4,8,4,6,4,4,8,4
4044,-1,4,8,4,12,12,13,17,18
4045,-1,4,8,6,15,13,10,6,9
4046,-1,4,8,8,4,6,11,9,5
4047,-1,4,8,8,12,4,3,8,1
4048,-1,4,8,10,14,4,4,4,3
4049,-1,4,8,15,3,11,10,10,1
4050,-1,4,8,16,4,3,9,17,9
4051,-1,4,8,16,5,6,17,17,9
4052,1,4,8,17,20,18,4,10,14
4053,-1,4,8,18,14,10,18,6,9
4054,-1,4,9,3,4,5,4,7,9
4055,-1,4,9,3,5,1,1,4,18
4056,-1,4,9,3,8,14,3,10,9
4057,-1,4,9,4,14,8,18,13,9
4058,-1,4,9,8,4,9,4,14,16
4059,-1,4,9,10,13,12,10,17,7
4060,-1,4,9,10,14,1,16,18,15
4061,-1,4,9,13,17,20,1,17,9
4063,-1,4,9,19,14,14,1,10,9
4064,-1,4,10,1,4,3,9,4,12
4065,-1,4,10,1,16,14,13,6,18
4066,-1,4,10,1,20,4,14,18,1
4067,-1,4,10,2,13,8,10,13,1
4068,1,4,10,3,1,5,10,9,4
4069,1,4,10,3,3,10,10,18,3
4070,1,4,10,3,10,16,10,16,3
4071,1,4,10,4,1,18,14,12,11
4072,1,4,10,4,8,8,4,6,11
4073,1,4,10,4,11,8,6,5,8
4075,-1,4,10,6,10,18,3,6,14
4076,-1,4,10,8,9,18,4,6,9
4077,1,4,10,8,12,1,10,20,13
4078,-1,4,10,8,12,6,20,8,14
4079,-1,4,10,8,13,14,10,18,1
4080,-1,4,10,10,3,20,4,3,3
4081,-1,4,10,10,13,4,1,14,7
4082,-1,4,10,12,6,12,14,13,11
4083,-1,4,10,12,14,20,16,1,9
4084,-1,4,10,12,18,13,5,5,9
4085,-1,4,10,13,13,17,7,13,8
4086,-1,4,10,14,9,4,4,1,14
4088,1,4,10,18,1,10,1,14,1
4089,-1,4,10,18,3,16,18,10,3
4090,1,4,10,18,5,9,4,3,6
4091,1,4,10,20,2,10,4,7,6
4092,1,4,11,1,3,5,10,16,3
4093,-1,4,11,1,17,1,1,16,16
4094,-1,4,11,3,6,17,4,12,9
4095,-1,4,11,3,10,1,8,4,1
4096,1,4,11,4,10,12,4,7,16
4097,-1,4,11,6,7,2,3,16,18
4098,1,4,11,8,10,17,4,9,4
4099,-1,4,11,10,10,1,12,10,15
4100,-1,4,12,1,12,18,10,1,15
4101,-1,4,12,1,16,6,9,13,8
4102,-1,4,12,3,10,12,5,8,9
4103,1,4,12,4,4,3,4,7,16
4104,-1,4,12,6,6,16,10,6,16
4105,1,4,12,8,4,8,18,5,1
4106,-1,4,12,8,10,7,18,16,4
4107,-1,4,12,9,8,13,1,17,14
4108,-1,4,12,10,3,2,13,4,10
4109,-1,4,12,10,10,3,5,8,9
4110,-1,4,12,10,11,3,1,14,18
4111,-1,4,12,13,4,7,12,3,5
4112,-1,4,12,14,4,8,20,14,9
4113,-1,4,12,16,4,6,6,10,7
4114,1,4,12,17,3,10,18,17,10
4116,-1,4,12,18,15,13,3,8,18
4117,-1,4,13,1,10,12,4,1,12
4118,-1,4,13,1,16,10,10,4,10
4119,-1,4,13,6,3,20,12,8,12
4120,-1,4,13,6,12,9,18,12,10
4121,-1,4,13,8,3,4,20,2,18
4122,-1,4,13,17,17,1,5,12,10
4124,-1,4,14,1,5,14,17,8,1
4125,-1,4,14,4,11,1,17,1,1
4126,-1,4,14,5,8,12,1,1,9
4127,-1,4,14,6,4,17,13,10,17
4128,-1,4,14,6,7,10,10,13,4
4129,-1,4,14,6,15,13,13,4,7
4130,-1,4,14,8,10,13,17,10,18
4131,-1,4,14,8,18,13,9,13,4
4132,-1,4,14,10,4,14,17,9,15
4134,-1,4,14,10,10,14,3,13,9
4135,-1,4,14,14,11,7,10,12,18
4136,-1,4,14,14,14,1,20,15,13
4137,-1,4,14,17,18,3,6,15,13
4138,-1,4,15,13,5,10,1,8,10
4139,-1,4,16,2,6,8,7,4,17
4140,1,4,16,3,20,11,5,11,1
4141,-1,4,16,4,9,19,14,14,1
4142,-1,4,16,4,11,4,3,1,20
4143,-1,4,16,4,12,9,8,13,1
4144,-1,4,16,4,14,1,17,4,11
4145,-1,4,16,5,10,3,8,16,15
4146,-1,4,16,6,4,10,12,14,20
4147,-1,4,16,6,13,16,8,18,7
4148,-1,4,16,6,18,8,12,10,9
4149,-1,4,16,6,18,14,7,9,13
4150,-1,4,16,7,14,3,1,3,8
4151,-1,4,16,7,14,5,14,13,9
4152,-1,4,16,10,10,13,6,8,15
4153,-1,4,16,10,13,4,12,1,16
4154,-1,4,16,14,18,1,6,17,13
4155,-1,4,16,16,16,13,4,18,9
4156,-1,4,16,17,6,18,5,17,17
4157,-1,4,16,17,13,13,16,4,4
4158,-1,4,17,1,1,6,6,3,6
4159,-1,4,17,1,5,10,6,13,9
4160,-1,4,17,1,6,6,18,11,17
4162,1,4,17,3,10,10,8,10,5
4163,-1,4,17,4,1,12,12,7,9
4164,-1,4,17,4,3,17,5,8,1
4165,-1,4,17,4,3,17,5,11,1
4166,-1,4,17,6,9,8,17,3,5
4167,-1,4,17,6,18,10,9,13,6
4168,-1,4,17,7,6,7,18,6,1
4169,-1,4,17,8,6,4,8,10,9
4170,-1,4,17,10,9,13,16,17,10
4171,-1,4,17,10,13,17,4,20,3
4172,-1,4,17,12,13,1,3,16,9
4173,-1,4,17,13,17,6,20,8,4
4174,-1,4,17,17,5,12,16,8,11
4175,-1,4,17,17,14,1,11,1,5
4176,-1,4,17,18,1,4,16,1,4
4177,-1,4,18,1,14,7,20,14,3
4178,1,4,18,3,3,1,4,17,10
4179,1,4,18,4,1,8,1,10,1
4180,1,4,18,4,10,18,14,11,18
4181,-1,4,18,4,12,6,6,16,10
4182,-1,4,18,6,3,17,14,18,18
4183,-1,4,18,6,18,4,7,10,10
4184,-1,4,18,8,13,4,12,17,3
4185,1,4,18,8,16,3,4,7,6
4186,-1,4,18,8,16,10,6,10,13
4187,1,4,18,8,16,19,10,3,1
4188,1,4,18,8,20,11,8,4,13
4189,-1,4,18,9,13,10,18,4,9
4190,-1,4,18,11,12,16,5,4,10
4191,1,4,18,12,10,10,18,4,4
4192,-1,4,18,13,5,1,13,16,6
4193,-1,4,18,13,14,1,14,13,18
4194,-1,4,18,17,7,14,5,18,9
4195,-1,4,18,17,9,4,12,10,10
4196,-1,4,18,17,12,10,12,3,20
4197,-1,4,18,18,3,9,3,16,8
4198,-1,4,18,18,7,13,6,3,10
4199,-1,4,18,18,8,17,7,10,1
4200,-1,4,18,18,17,4,16,4,9
4201,1,4,18,18,20,11,17,4,13
4202,-1,4,19,2,3,6,2,4,1
4203,-1,4,19,8,13,12,12,18,9
4204,1,4,20,1,10,1,1,18,1
4205,-1,4,20,1,14,4,1,18,9
4206,-1,4,20,1,16,13,1,7,1
4207,-1,4,20,2,18,14,14,10,9
4208,-1,4,20,4,18,18,17,4,16
4209,-1,4,20,8,14,14,10,2,4
4210,1,4,20,17,5,8,14,12,18
4211,-1,5,1,1,4,18,18,7,13
4212,-1,5,1,3,17,7,8,13,6
4213,-1,5,1,8,14,13,12,17,17
4214,-1,5,1,8,20,9,13,18,17
4215,-1,5,1,9,13,13,3,14,9
4216,-1,5,1,13,18,12,18,17,17
4217,-1,5,1,14,17,10,14,14,16
4218,-1,5,1,16,14,4,8,1,4
4219,-1,5,1,16,17,2,13,3,3
4220,-1,5,1,17,7,4,3,1,18
4221,-1,5,1,17,7,4,4,1,18
4222,-1,5,2,10,16,4,3,9,9
4223,-1,5,2,16,4,20,15,13,9
4224,-1,5,3,3,7,3,13,18,3
4225,-1,5,3,3,7,3,16,18,3
4226,-1,5,3,6,1,10,12,18,3
4228,-1,5,3,9,1,17,20,3,9
4229,-1,5,3,9,3,6,3,6,17
4230,-1,5,3,9,13,18,16,13,10
4231,-1,5,3,13,12,10,16,4,10
4232,-1,5,3,14,10,7,4,6,1
4233,-1,5,3,14,16,14,8,14,4
4234,-1,5,4,1,10,6,8,1,14
4235,-1,5,4,1,13,12,14,4,9
4236,-1,5,4,1,17,3,12,14,1
4237,-1,5,4,3,17,12,10,2,1
4238,-1,5,4,6,4,13,6,12,9
4239,-1,5,4,8,6,7,5,5,15
4240,-1,5,4,8,6,7,5,10,15
4241,-1,5,4,8,6,15,13,10,6
4242,-1,5,4,10,8,9,18,4,6
4243,-1,5,4,14,4,11,1,17,1
4244,-1,5,4,14,5,10,14,4,15
4245,-1,5,4,16,10,13,4,12,1
4246,-1,5,4,17,10,9,13,16,17
4247,-1,5,4,18,13,5,1,13,16
4248,-1,5,5,6,17,7,4,17,1
4249,1,5,5,8,6,3,4,1,8
4250,1,5,6,3,5,18,1,10,16
4251,-1,5,6,3,18,16,9,13,4
4252,-1,5,6,4,4,6,10,17,10
4253,-1,5,6,16,6,6,6,10,10
4254,-1,5,6,17,7,4,17,1,5
4255,-1,5,6,18,6,5,20,16,1
4256,-1,5,7,7,4,6,6,18,3
4257,1,5,7,16,20,5,11,4,1
4258,-1,5,8,4,12,12,18,16,9
4259,-1,5,8,6,6,10,1,1,14
4260,-1,5,8,7,6,6,7,17,1
4261,-1,5,8,10,18,6,13,4,6
4262,-1,5,8,14,3,13,3,6,20
4263,-1,5,8,14,16,8,8,16,17
4264,-1,5,8,16,16,6,10,16,9
4265,-1,5,8,17,3,2,9,3,13
4266,-1,5,9,3,3,20,5,1,9
4267,-1,5,9,4,4,4,13,18,9
4268,-1,5,9,13,13,1,3,20,9
4269,-1,5,10,1,3,13,16,1,5
4270,-1,5,10,1,7,8,10,16,13
4271,-1,5,10,1,8,10,6,6,1
4272,-1,5,10,1,13,8,16,16,16
4273,-1,5,10,1,14,17,4,1,10
4274,-1,5,10,2,10,13,16,12,17
4275,1,5,10,3,1,10,8,18,16
4276,-1,5,10,3,8,16,15,13,9
4277,1,5,10,3,10,17,18,14,14
4278,-1,5,10,5,2,16,4,20,15
4279,-1,5,10,5,15,3,6,3,8
4280,-1,5,10,7,4,10,12,18,13
4281,-1,5,10,7,13,4,4,5,4
4282,-1,5,10,9,4,13,1,10,12
4283,-1,5,10,12,3,18,6,13,9
4284,-1,5,10,13,5,1,3,3,9
4285,-1,5,10,14,1,1,9,3,13
4286,-1,5,10,14,1,10,16,10,1
4287,-1,5,10,14,3,18,16,1,16
4288,-1,5,10,14,10,18,3,1,6
4289,-1,5,10,14,16,7,4,12,14
4290,-1,5,10,16,3,1,8,13,6
4291,-1,5,10,16,3,4,8,9,4
4292,-1,5,10,16,17,16,8,1,14
4293,-1,5,10,17,3,10,20,13,4
4294,-1,5,10,17,13,18,4,4,1
4295,-1,5,10,17,17,1,16,6,18
4296,-1,5,10,18,6,6,1,16,10
4297,1,5,11,1,3,10,18,18,6
4298,-1,5,11,1,13,6,1,6,1
4299,-1,5,11,4,1,8,1,13,13
4300,-1,5,11,20,10,12,4,18,1
4301,-1,5,12,2,4,18,17,12,10
4302,-1,5,12,8,13,5,17,6,12
4303,-1,5,12,9,16,1,13,4,10
4304,-1,5,12,16,8,1,17,14,6
4305,-1,5,12,17,3,4,3,17,9
4306,-1,5,13,8,13,4,4,20,17
4307,-1,5,13,10,17,1,14,7,4
4308,-1,5,13,11,17,7,6,12,17
4309,-1,5,13,16,4,8,18,6,9
4310,-1,5,13,19,6,13,9,13,5
4311,1,5,14,1,10,10,14,20,1
4312,-1,5,14,3,6,3,10,17,10
4313,-1,5,14,3,18,1,14,12,13
4314,-1,5,14,4,1,1,16,10,10
4315,-1,5,14,10,8,6,8,14,3
4316,-1,5,14,12,10,3,6,18,1
4317,-1,5,14,16,16,1,12,20,1
4318,-1,5,14,17,10,10,3,1,6
4319,-1,5,14,17,12,10,18,13,20
4320,-1,5,15,3,6,3,8,10,6
4321,-1,5,15,13,3,12,5,18,5
4322,-1,5,16,3,12,1,13,13,13
4323,-1,5,16,4,10,1,4,3,9
4324,-1,5,16,6,16,16,7,14,3
4325,-1,5,16,8,17,20,9,13,18
4326,-1,5,16,9,6,4,4,12,10
4327,-1,5,16,13,3,6,7,10,5
4328,-1,5,16,13,7,17,9,13,19
4329,-1,5,16,14,5,6,17,18,4
4330,-1,5,17,3,18,12,16,8,10
4331,-1,5,17,4,10,1,4,3,9
4332,-1,5,17,5,8,17,3,2,9
4333,-1,5,17,6,16,1,3,8,9
4334,-1,5,18,3,8,8,12,1,9
4335,-1,5,18,3,19,2,13,17,6
4336,-1,5,18,4,16,3,1,3,4
4337,-1,5,18,6,12,10,12,5,12
4338,-1,5,18,6,16,6,18,16,6
4339,-1,5,18,6,16,13,18,4,3
4340,-1,5,18,6,16,14,1,17,3
4341,-1,5,18,8,17,9,13,3,18
4342,-1,5,18,10,3,4,1,3,18
4343,-1,5,18,11,6,18,12,7,4
4344,-1,5,18,16,5,16,4,18,14
4345,-1,5,18,17,7,4,3,1,18
4346,-1,5,18,17,10,1,13,17,14
4347,-1,5,19,1,13,4,16,1,13
4348,1,5,20,4,10,16,4,12,3
4349,1,6,1,3,3,8,4,10,10
4350,1,6,1,3,5,10,18,17,4
4351,1,6,1,3,10,1,1,10,2
4352,-1,6,1,4,1,13,1,9,9
4353,1,6,1,4,10,18,3,16,18
4354,1,6,1,4,20,18,18,4,16
4355,-1,6,1,6,5,14,3,8,13
4356,-1,6,1,6,6,1,6,10,15
4357,-1,6,1,6,6,13,6,13,6
4358,-1,6,1,6,10,10,4,8,9
4359,-1,6,1,6,12,12,19,1,9
4360,-1,6,1,12,1,20,7,2,4
4361,-1,6,1,13,11,7,3,10,10
4362,-1,6,1,13,16,18,6,8,9
4363,-1,6,1,16,10,9,13,4,5
4364,1,6,1,18,1,10,10,8,6
4365,-1,6,1,18,1,16,20,3,20
4366,1,6,1,18,5,6,4,4,6
4367,1,6,2,4,1,18,10,10,6
4368,-1,6,2,8,12,20,3,10,18
4369,-1,6,2,18,1,6,3,4,4
4370,-1,6,3,1,8,13,1,18,4
4371,1,6,3,3,10,17,18,17,12
4372,-1,6,3,4,4,16,20,4,18
4373,1,6,3,4,11,17,16,10,16
4375,1,6,3,4,20,5,17,5,8
4376,-1,6,3,6,1,4,1,13,1
4377,-1,6,3,6,17,8,17,17,9
4378,-1,6,3,7,2,8,8,6,15
4379,-1,6,3,8,13,1,1,18,12
4380,-1,6,3,10,1,13,8,12,1
4381,-1,6,3,10,4,16,5,9,9
4382,-1,6,3,10,17,12,10,8,7
4383,-1,6,3,10,18,9,16,17,10
4384,-1,6,3,14,4,10,10,7,14
4385,-1,6,3,14,14,16,5,6,8
4386,-1,6,3,16,3,10,14,10,4
4387,-1,6,3,16,16,18,13,18,19
4388,-1,6,3,17,14,18,18,18,5
4389,-1,6,3,18,1,4,6,3,10
4390,-1,6,3,18,16,9,13,4,15
4391,-1,6,3,18,17,1,19,17,9
4392,-1,6,3,20,12,8,12,8,10
4394,1,6,4,1,3,18,4,5,1
4395,1,6,4,1,3,18,4,5,18
4396,-1,6,4,1,4,1,3,6,1
4397,1,6,4,1,5,18,14,5,1
4398,1,6,4,4,3,4,4,1,10
4399,1,6,4,4,5,4,4,14,17
4400,-1,6,4,4,6,10,17,10,12
4401,-1,6,4,4,12,10,11,3,1
4402,-1,6,4,5,16,8,17,20,9
4403,-1,6,4,7,6,3,16,16,18
4404,-1,6,4,7,17,13,16,1,10
4405,-1,6,4,8,3,6,12,9,18
4406,1,6,4,10,10,20,18,1,3
4407,-1,6,4,10,12,14,20,16,1
4408,-1,6,4,13,6,12,9,18,12
4409,-1,6,4,15,13,18,18,14,15
4411,-1,6,4,17,4,1,12,12,7
4412,-1,6,4,17,4,3,17,5,8
4413,-1,6,4,17,4,3,17,5,11
4414,-1,6,4,17,12,13,1,3,16
4415,-1,6,4,18,8,16,10,6,10
4416,1,6,5,1,5,18,17,5,3
4417,1,6,5,1,6,10,18,14,4
4418,1,6,5,4,5,17,10,11,18
4419,-1,6,5,6,1,14,6,13,9
4420,1,6,5,6,5,18,17,5,3
4421,-1,6,5,8,4,12,12,18,16
4422,1,6,5,14,10,18,5,10,13
4423,1,6,5,16,6,8,4,16,16
4424,-1,6,6,1,13,16,18,6,8
4425,-1,6,6,1,16,10,9,13,4
4426,-1,6,6,1,18,5,6,4,4
4427,-1,6,6,3,6,1,4,1,13
4428,-1,6,6,3,10,17,12,10,8
4429,-1,6,6,5,6,1,14,6,13
4432,-1,6,6,10,1,1,14,4,18
4433,-1,6,6,11,1,5,7,16,20
4434,-1,6,6,11,7,17,18,2,10
4435,-1,6,6,12,16,16,13,16,1
4436,-1,6,6,13,6,13,6,6,5
4437,-1,6,6,16,6,6,10,1,1
4439,-1,6,6,16,10,6,16,9,9
4440,-1,6,6,16,16,17,13,10,8
4442,-1,6,6,18,3,18,6,3,18
4443,-1,6,6,18,11,17,1,10,8
4444,-1,6,6,18,17,6,6,19,3
4445,-1,6,7,4,10,6,7,19,9
4446,-1,6,7,10,10,13,4,15,9
4447,-1,6,7,14,3,14,16,8,15
4448,1,6,7,18,5,4,4,16,14
4449,1,6,7,20,10,6,4,5,16
4450,-1,6,7,20,17,4,6,1,4
4451,-1,6,8,3,13,17,6,17,20
4452,-1,6,8,3,18,14,14,18,16
4453,1,6,8,4,1,1,4,11,10
4454,1,6,8,4,4,17,8,10,4
4455,-1,6,8,4,14,14,18,10,15
4456,-1,6,8,5,17,6,16,1,3
4457,-1,6,8,7,4,17,17,5,12
4458,-1,6,8,8,7,3,17,4,17
4459,-1,6,8,11,3,7,4,4,1
4460,-1,6,8,14,13,3,6,14,11
4461,-1,6,8,16,1,8,3,6,11
4462,-1,6,8,17,4,16,5,14,18
4463,-1,6,8,17,9,13,1,8,15
4464,-1,6,9,4,18,1,1,14,18
4465,-1,6,9,8,17,3,5,8,9
4466,-1,6,9,13,8,1,1,18,11
4467,-1,6,10,1,1,14,4,18,11
4468,-1,6,10,1,6,1,6,12,16
4469,-1,6,10,2,17,6,14,8,9
4470,-1,6,10,3,8,13,4,18,3
4471,-1,6,10,3,18,13,14,18,16
4472,1,6,10,4,16,8,8,16,8
4473,-1,6,10,6,18,8,1,2,8
4474,-1,6,10,10,3,16,13,1,10
4475,-1,6,10,12,1,16,14,8,15
4476,-1,6,10,16,14,4,1,1,15
4477,1,6,10,17,1,5,4,1,17
4478,-1,6,10,17,10,6,6,14,9
4479,-1,6,10,17,10,12,10,4,3
4480,-1,6,10,18,3,6,14,4,10
4481,-1,6,11,3,4,11,1,18,4
4482,-1,6,11,7,17,18,2,10,16
4483,-1,6,11,10,3,13,1,4,9
4484,-1,6,11,12,18,1,6,18,16
4485,-1,6,11,20,6,8,4,12,4
4486,-1,6,12,1,2,19,4,10,20
4487,-1,6,12,3,10,20,7,4,11
4488,-1,6,12,4,14,5,8,12,1
4489,-1,6,12,9,18,12,10,1,4
4490,-1,6,12,9,18,17,10,3,19
4491,-1,6,12,10,12,5,12,9,16
4492,-1,6,12,14,13,11,4,8,9
4493,-1,6,12,16,16,13,16,1,9
4494,-1,6,12,18,17,17,2,12,3
4495,-1,6,13,3,17,12,6,16,14
4496,-1,6,13,4,1,13,10,1,1
4497,-1,6,13,6,6,5,6,1,14
4498,-1,6,13,6,10,16,14,4,1
4499,-1,6,13,6,13,6,6,5,6
4500,-1,6,13,6,17,16,5,4,5
4501,-1,6,13,10,6,4,2,8,8
4502,-1,6,13,12,1,13,10,8,5
4503,-1,6,14,1,4,4,18,18,14
4504,1,6,14,4,10,1,18,1,3
4505,-1,6,14,4,20,1,14,18,8
4506,-1,6,14,6,4,18,10,18,20
4507,1,6,14,8,5,8,2,16,14
4508,-1,6,14,12,6,8,16,3,10
4509,-1,6,14,14,17,8,8,1,2
4510,-1,6,14,16,6,1,6,12,12
4511,-1,6,15,13,13,4,7,17,16
4512,-1,6,16,4,18,18,3,9,9
4513,-1,6,16,6,6,6,10,10,14
4514,-1,6,16,6,6,10,1,1,1
4516,-1,6,16,6,18,16,6,6,4
4517,-1,6,16,10,10,19,1,1,6
4518,-1,6,16,13,18,4,3,12,4
4519,-1,6,16,14,1,17,3,5,6
4520,1,6,16,14,5,5,18,17,10
4521,-1,6,16,14,12,17,12,18,3
4522,-1,6,16,14,14,1,3,5,10
4523,-1,6,16,16,7,14,3,10,16
4524,-1,6,16,16,17,13,10,8,13
4525,-1,6,16,18,13,1,13,1,2
4526,-1,6,16,20,6,16,10,1,15
4527,-1,6,17,4,13,17,17,1,5
4528,-1,6,17,6,1,6,10,10,4
4529,-1,6,17,7,4,17,1,5,10
4530,-1,6,17,8,18,3,3,3,3
4531,-1,6,17,10,10,9,13,12,11
4532,-1,6,17,13,11,5,18,18,9
4533,-1,6,17,16,5,4,5,1,10
4534,-1,6,17,17,7,14,17,16,10
4536,-1,6,17,18,10,2,4,10,8
4537,1,6,17,18,10,17,4,7,18
4538,-1,6,17,20,7,6,3,16,3
4539,-1,6,18,1,3,10,17,6,4
4540,-1,6,18,1,3,18,16,8,4
4541,-1,6,18,1,7,8,8,3,13
4542,-1,6,18,1,12,1,10,3,12
4543,-1,6,18,1,13,4,16,5,4
4544,-1,6,18,2,8,3,16,4,5
4545,-1,6,18,3,3,10,3,5,5
4546,1,6,18,3,6,5,10,18,6
4547,1,6,18,3,10,10,1,3,1
4548,-1,6,18,3,14,5,10,18,9
4549,-1,6,18,3,18,6,3,18,3
4550,1,6,18,4,4,10,4,16,4
4551,-1,6,18,5,17,17,11,4,9
4552,-1,6,18,6,5,20,16,1,5
4553,-1,6,18,7,14,6,1,6,5
4554,-1,6,18,8,1,2,8,6,4
4555,-1,6,18,8,1,6,10,12,18
4556,-1,6,18,11,17,1,10,8,9
4557,-1,6,18,14,7,9,13,16,1
4558,-1,6,18,16,6,6,4,4,6
4559,-1,6,18,16,8,13,6,4,20
4560,1,6,18,16,10,18,4,14,10
4561,-1,6,18,16,18,10,13,14,12
4562,-1,6,18,17,6,6,19,3,12
4563,1,6,18,18,4,18,4,12,13
4564,-1,6,18,18,8,1,1,3,11
4565,-1,6,19,12,16,5,18,18,19
4566,1,6,19,14,5,18,12,10,6
4567,1,6,19,18,10,6,4,7,6
4568,-1,6,20,3,20,6,13,7,5
4569,1,6,20,4,5,3,8,2,5
4570,-1,6,20,8,4,16,10,13,15
4571,1,6,20,8,5,10,4,20,1
4572,-1,6,20,13,18,17,12,1,18
4573,-1,7,1,7,14,18,18,18,1
4574,-1,7,1,8,17,1,17,14,9
